ID;Name;Symbol;Volume;v-1;v-2;v-3;v-4;v-5;v-6;v-7;v-8;v-9;v-10;v-11;v-12;v-13;v-14;v-15;v-16;v-17;v-18;v-19;v-20;v-21;v-22;v-23;v-24;v-25;v-26;v-27;v-28;v-29;v-30;v-31;v-32;v-33;v-34;v-35;v-36;v-37;v-38;v-39;v-40;v-41;v-42;v-43;v-44;v-45;v-46;v-47;v-48;v-49;v-50;v-51;v-52;v-53;v-54;v-55;v-56;v-57;v-58;v-59;v-60;v-61;v-62;v-63;v-64;v-65;v-66;v-67;v-68;v-69;v-70;v-71;v-72;v-73;v-74;v-75;v-76;v-77;v-78;v-79;v-80;v-81;v-82;v-83;v-84;v-85;v-86;v-87;v-88;v-89;v-90;v-91;v-92;v-93;v-94;v-95;v-96;v-97;v-98
221;Mettler-Toledo International Inc.;MTD;83,613;133,900;69,700;119,100;110,000;126,200;99,100;116,400;90,900;84,100;57,600;81,400;60,100;88,800;99,100;89,200;89,600;81,200;113,200;44,900;63,300;106,500;86,600;112,800;149,500;107,000;95,800;84,400;97,500;80,100;46,500;46,000;41,200;69,600;66,200;74,600;94,800;190,200;110,600;128,400;144,800;100,300;86,300;90,700;76,100;70,400;68,400;73,000;116,900;234,000;94,200;118,100;34,700;66,200;90,700;59,000;72,800;118,800;106,000;138,400;139,500;138,100;160,700;106,800;151,900;155,300;183,800;102,900;110,000;117,100;110,100;70,600;94,700;110,500;84,800;104,300;93,000;102,300;95,800;105,500;105,200;100,400;104,600;74,300;96,200;89,000;97,000;135,400;116,800;147,800;112,700;144,400;163,500;141,400;119,500;95,600;121,300;114,800;
222;Halliburton Company;HAL;4,427,471;13,777,300;6,181,500;6,368,300;7,887,400;12,718,100;13,518,000;13,876,700;7,549,600;8,922,400;10,398,100;8,879,700;10,474,700;11,912,100;10,789,900;8,614,200;9,945,900;11,739,800;9,622,100;6,659,100;10,369,600;9,881,200;7,755,900;13,191,700;8,135,500;8,773,400;7,446,900;6,941,200;5,224,900;4,544,400;6,178,600;6,278,200;6,041,500;8,713,200;7,662,700;9,059,000;5,394,100;12,321,000;7,296,900;9,942,200;14,566,200;11,083,600;12,705,900;8,834,000;15,603,700;10,399,600;10,768,400;7,488,500;6,426,200;13,149,100;8,222,100;8,653,200;2,930,400;7,527,400;14,076,500;14,297,100;9,446,600;7,607,200;5,940,900;8,484,700;8,572,900;8,436,700;7,807,000;9,982,200;9,019,000;9,744,300;12,184,700;8,436,500;10,202,400;9,626,600;9,793,700;10,736,500;14,543,000;17,036,000;21,453,900;17,108,500;17,571,100;11,097,400;12,343,400;8,804,700;7,869,200;11,190,100;14,018,900;8,909,200;10,885,500;9,532,600;17,472,200;13,545,400;14,897,500;17,512,000;10,265,100;9,344,900;9,360,800;11,711,400;12,769,100;11,477,600;15,514,000;6,881,700;
223;ON Semiconductor Corporation;ON;4,065,063;9,178,000;9,982,500;11,489,200;15,910,300;8,472,800;9,221,400;9,111,200;5,066,700;4,783,400;4,375,500;5,875,400;5,100,600;4,543,400;7,583,300;5,132,900;5,883,600;5,834,100;3,902,000;3,407,300;4,807,200;4,889,100;8,248,200;6,408,000;7,144,000;9,253,800;6,189,700;4,364,400;2,650,100;5,253,300;3,576,400;5,072,500;3,351,500;9,874,500;5,063,300;4,571,200;6,366,600;8,463,400;12,351,400;10,941,600;4,856,100;5,151,700;3,530,200;4,364,600;3,030,500;4,905,500;4,064,700;4,801,200;4,904,500;7,606,500;3,992,000;6,493,500;2,006,000;4,303,700;4,756,500;4,135,700;4,745,500;5,800,800;7,869,500;7,025,000;9,269,800;7,264,400;10,452,900;6,384,700;5,588,900;6,388,300;8,120,200;6,630,300;8,274,200;8,319,100;17,974,600;9,835,700;10,071,100;9,192,300;7,056,600;5,918,600;8,204,000;5,535,200;4,201,200;5,006,900;5,882,500;6,372,000;10,023,000;4,573,700;9,114,200;8,861,500;10,339,300;6,465,400;5,887,900;6,281,900;6,357,600;5,847,500;7,078,800;5,070,500;4,905,900;5,272,300;8,228,200;6,955,500;
224;Cognizant Technology Solutions Corporation Class A;CTSH;1,693,157;5,366,400;3,862,400;4,132,300;5,334,700;7,388,400;5,879,400;5,728,700;4,195,500;7,492,900;3,849,100;3,229,500;3,932,700;3,226,800;4,119,900;10,647,300;4,856,900;5,985,400;5,486,000;5,249,500;11,756,000;4,884,600;6,993,900;6,787,100;4,411,600;2,682,600;3,066,600;2,635,800;5,540,600;7,796,600;4,965,200;3,434,700;2,155,800;4,040,600;3,954,900;4,526,000;3,315,400;8,720,800;4,896,000;4,461,400;5,222,000;7,712,100;6,282,300;4,565,700;2,577,200;2,494,000;3,480,500;3,132,200;2,682,600;4,581,900;2,184,800;3,792,600;1,607,400;3,623,200;2,764,700;2,686,200;4,813,400;4,762,000;6,229,600;5,668,600;5,063,300;3,611,000;5,478,600;5,199,500;4,411,400;5,007,300;5,169,200;8,195,500;3,989,100;2,427,000;3,759,100;2,871,800;2,543,400;2,249,800;3,214,900;4,285,900;7,847,000;3,122,200;2,356,600;4,462,900;3,551,100;3,275,700;5,212,100;2,584,300;3,216,400;2,919,200;3,675,600;2,823,100;4,690,700;5,067,700;4,771,500;3,851,500;4,541,800;4,517,100;2,753,500;2,733,100;3,006,300;3,844,900;
225;Fortinet Inc.;FTNT;2,377,694;9,973,100;18,344,600;9,785,500;4,853,600;5,467,600;6,790,000;9,170,600;6,031,300;5,248,800;5,257,100;6,410,600;5,872,700;4,698,000;5,771,300;5,372,600;4,631,900;4,894,800;5,436,600;6,281,300;4,932,500;4,111,100;5,314,100;4,539,700;5,223,400;6,585,100;4,674,800;4,647,500;2,338,600;2,668,100;2,633,100;2,804,500;2,958,800;4,906,400;6,803,100;4,342,100;4,871,600;14,845,300;4,501,600;3,709,400;4,640,600;3,808,500;3,784,700;4,109,000;3,172,400;3,714,300;3,644,100;4,685,400;4,410,200;11,465,700;5,729,100;3,905,800;2,117,800;2,997,200;4,935,600;3,731,600;6,357,000;5,429,300;4,280,700;4,498,100;5,687,800;6,267,100;7,428,200;4,717,300;7,081,000;6,168,100;9,579,800;16,959,800;9,976,900;4,765,900;5,405,900;3,795,400;4,246,200;5,972,700;5,524,300;5,905,900;5,512,200;4,433,500;4,373,800;5,122,000;5,594,600;4,751,700;5,114,200;4,970,400;6,377,600;6,975,000;5,489,900;4,983,300;3,368,100;3,892,400;5,040,400;4,727,200;3,470,000;3,878,500;4,214,800;3,514,600;4,248,100;4,057,600;
226;Old Dominion Freight Line Inc.;ODFL;435,376;917,500;703,200;1,558,600;920,900;1,018,900;1,904,400;2,660,100;958,400;826,400;1,119,500;728,000;552,900;464,500;737,100;645,200;735,900;866,000;690,900;676,400;506,300;610,400;461,600;1,054,700;1,054,700;589,200;728,700;441,100;514,200;431,600;329,400;526,700;430,500;591,900;782,000;656,800;811,900;2,130,800;1,121,300;1,282,900;1,186,800;913,000;1,053,700;534,600;343,500;590,600;702,700;556,200;855,500;1,118,700;592,200;679,100;227,100;593,300;856,400;501,700;966,600;1,050,700;752,900;887,100;867,200;1,266,600;1,440,400;900,900;1,428,500;835,700;734,500;832,900;1,060,400;1,100,000;879,200;676,100;1,232,800;1,594,800;1,070,300;849,600;1,211,200;1,107,900;792,900;855,200;961,300;804,200;1,624,700;1,020,000;1,373,400;1,302,900;1,153,800;962,400;770,500;1,386,700;1,015,300;795,700;675,800;695,700;927,900;683,700;1,112,700;673,400;
227;Warner Bros. Discovery Inc. Series A;WBD;6,200,476;17,019,300;15,044,700;12,936,200;16,769,000;20,683,200;25,213,400;26,301,400;23,524,600;20,238,500;21,008,100;30,614,200;44,313,500;11,424,200;21,618,200;18,426,400;20,111,300;21,307,800;18,142,600;16,140,700;28,005,800;30,814,100;43,263,500;25,383,800;29,833,400;33,761,600;34,435,900;25,186,100;22,700,400;29,740,700;22,506,100;22,207,700;19,035,100;28,566,000;25,650,700;42,837,300;42,430,500;158,082,500;47,972,800;35,547,900;29,922,800;50,053,900;29,007,300;20,565,600;19,258,200;25,893,000;15,244,400;17,221,600;21,848,600;26,857,000;16,626,000;16,264,200;10,129,400;16,946,300;13,273,800;18,070,400;14,638,800;18,062,600;26,336,900;29,600,500;24,372,300;48,852,200;37,007,000;43,663,300;36,236,000;44,576,700;60,325,100;34,500,300;32,132,500;22,199,500;21,383,700;19,055,900;23,608,500;24,247,100;22,539,800;20,913,400;21,454,500;23,298,300;19,640,300;18,270,300;21,358,100;20,423,100;29,973,200;28,771,600;25,356,100;16,726,500;14,331,200;17,992,700;13,677,300;18,674,000;17,827,200;23,432,200;20,033,700;19,531,400;22,208,200;24,792,000;25,087,500;23,521,400;
228;AMETEK Inc.;AME;268,491;725,600;832,100;1,056,800;1,833,300;1,301,900;1,912,600;1,842,000;1,020,600;798,400;967,900;927,000;1,145,200;918,400;885,000;1,058,300;1,381,900;939,600;1,190,500;622,700;545,300;816,300;424,300;1,011,700;960,700;1,313,200;580,900;1,446,200;551,100;452,700;480,200;447,500;412,200;700,500;630,500;1,029,100;826,700;2,326,700;1,064,800;853,400;1,025,400;1,034,600;770,200;647,500;594,700;734,000;1,105,800;1,203,700;1,004,800;1,524,100;781,900;738,200;359,900;457,600;770,100;806,700;836,900;817,100;652,700;1,166,000;1,093,500;1,386,400;1,291,100;958,400;805,900;1,611,800;1,221,300;1,204,000;1,372,000;1,914,000;2,265,100;2,182,600;1,025,700;989,500;1,115,600;893,600;1,151,000;1,395,700;1,272,200;1,857,600;1,029,400;1,040,300;1,632,500;1,202,700;778,400;580,100;940,100;1,013,000;1,052,000;1,352,500;1,019,800;1,970,200;682,800;600,400;955,300;650,500;766,300;750,000;
229;State Street Corporation;STT;1,342,124;3,057,300;3,173,000;3,043,200;2,117,000;3,329,900;3,092,600;3,589,400;4,529,800;2,818,700;2,773,900;3,307,700;3,310,600;3,313,400;4,304,800;4,790,100;3,358,600;2,583,100;3,085,000;4,274,400;3,896,500;3,100,900;2,972,000;3,437,000;2,059,300;1,980,300;2,324,500;3,168,100;1,387,300;1,587,500;1,546,200;1,620,200;1,232,500;1,087,800;2,157,200;2,300,000;2,387,300;5,120,200;2,910,000;3,860,300;3,751,800;2,790,800;3,070,900;2,770,900;6,096,500;2,581,200;2,284,300;4,159,000;2,907,200;7,618,900;1,502,600;2,255,700;1,030,800;1,870,800;1,972,800;2,419,500;3,900,900;5,477,200;2,232,300;2,681,400;3,105,300;2,897,900;2,284,300;1,690,900;2,133,500;1,842,800;1,763,800;1,941,500;2,444,600;2,576,600;2,740,100;2,373,400;2,184,500;2,281,100;3,145,200;2,738,100;3,294,800;2,871,200;3,315,000;6,023,400;3,546,200;2,693,100;1,998,600;1,675,400;1,899,600;1,180,000;1,782,600;1,318,200;1,304,200;2,287,200;2,621,400;2,403,600;2,055,000;2,243,900;2,808,800;3,234,900;2,555,600;1,202,300;
230;Consolidated Edison Inc.;ED;546,632;1,489,200;1,407,700;1,388,600;1,370,400;1,741,800;1,625,600;1,557,600;3,663,500;1,161,700;952,300;1,276,100;1,190,000;1,176,200;1,440,500;2,483,400;1,416,900;1,808,400;2,496,000;1,236,300;1,236,900;1,612,100;1,259,900;1,471,300;1,414,500;1,891,600;1,878,500;2,098,400;1,224,400;1,193,800;1,318,200;1,352,000;1,278,500;1,049,900;1,521,000;1,846,800;1,348,000;3,946,600;1,865,500;1,983,800;1,396,300;1,225,500;1,485,400;1,005,900;1,368,300;1,600,900;1,521,600;1,719,700;1,850,400;4,302,700;1,342,000;1,596,900;830,000;1,957,900;2,231,600;1,172,000;1,959,800;1,752,100;3,049,300;2,197,200;1,845,500;2,556,800;1,711,900;1,624,000;1,277,100;1,600,100;1,969,700;1,583,300;1,689,200;1,261,700;2,381,400;1,605,200;1,586,700;1,941,100;1,535,400;1,595,900;2,417,700;2,384,500;1,455,900;1,647,600;1,668,000;3,156,300;1,949,000;1,999,200;1,955,900;1,458,400;1,855,600;1,887,200;1,808,900;1,768,000;2,289,700;3,118,300;2,057,800;2,224,400;2,319,300;1,652,500;1,206,300;871,700;
231;VICI Properties Inc;VICI;1,298,706;4,855,600;3,748,900;3,938,700;4,889,400;5,098,400;6,654,800;4,005,300;7,365,200;3,167,400;3,671,600;3,102,300;4,320,700;3,698,700;4,472,400;4,759,700;12,170,600;6,499,900;11,974,400;20,849,500;6,683,700;7,105,300;7,059,300;4,228,000;5,124,200;4,186,400;5,880,700;5,713,800;3,433,300;3,125,200;2,797,600;3,844,600;4,467,900;9,675,700;7,093,600;4,777,600;7,016,000;11,032,500;5,851,000;5,700,500;5,229,000;5,520,400;8,135,100;4,920,600;4,497,800;6,653,000;5,025,000;5,094,100;8,627,400;7,231,000;5,154,900;5,735,200;2,709,200;2,185,000;5,260,400;5,576,400;5,958,600;4,795,300;5,474,000;8,683,300;5,706,800;6,896,300;8,508,700;6,115,900;6,130,500;8,016,300;15,811,900;5,971,300;10,103,300;5,314,900;5,135,400;5,784,600;4,659,600;4,161,700;4,785,100;5,339,200;5,383,800;5,865,200;7,166,800;6,503,400;4,262,100;5,767,800;6,231,000;3,676,500;4,567,300;4,460,500;4,691,200;4,815,900;6,047,200;8,121,200;5,596,000;8,549,900;10,084,600;9,856,200;6,173,400;5,693,100;5,924,100;5,987,600;
232;Rockwell Automation Inc.;ROK;212,325;536,300;663,400;631,900;482,900;534,800;999,300;831,700;1,059,100;861,700;1,027,600;1,505,200;814,100;688,400;582,200;862,100;876,700;729,600;739,000;525,000;733,900;881,900;542,300;692,500;550,800;616,000;792,700;725,000;301,500;299,400;400,800;290,800;297,500;449,800;642,900;473,100;564,600;1,460,600;685,500;1,014,500;1,354,400;676,300;663,800;542,200;847,600;638,100;741,900;887,400;650,900;1,266,500;384,400;461,800;287,700;376,900;459,100;502,900;705,500;833,400;690,400;752,000;1,046,100;1,031,200;814,700;486,200;763,900;764,700;1,012,000;1,115,200;2,240,000;910,500;912,900;852,600;904,400;385,800;514,300;611,900;1,030,300;768,700;534,700;504,800;434,000;570,500;637,000;532,800;596,000;355,400;545,300;599,200;823,800;792,300;812,500;705,300;743,100;1,125,600;1,108,700;673,300;859,200;1,072,800;
233;Illumina Inc.;ILMN;492,918;1,479,100;2,490,800;1,486,000;1,128,600;1,141,500;1,146,500;1,287,100;958,700;775,400;1,137,200;671,900;624,500;1,004,900;1,111,900;1,118,400;1,082,900;981,500;1,273,800;1,164,400;2,484,000;2,489,100;4,053,100;1,081,100;1,523,400;946,400;829,000;912,300;1,001,300;1,229,100;762,500;820,300;738,700;854,200;1,054,900;1,157,500;1,203,700;2,342,800;1,405,000;1,249,400;1,172,800;1,358,600;896,700;1,096,000;951,800;758,100;1,390,500;1,086,900;1,395,300;2,519,800;1,080,000;794,600;470,100;794,300;789,600;747,700;772,300;941,300;832,500;1,177,200;1,095,000;1,311,700;1,789,800;1,226,700;1,003,800;1,185,100;2,599,200;1,542,800;1,210,800;1,564,900;1,471,000;1,923,300;1,563,200;2,011,500;1,388,000;1,105,300;1,994,900;1,307,500;1,384,900;1,301,800;1,358,600;1,615,900;1,827,800;1,126,200;1,612,600;1,354,300;1,618,900;1,553,000;2,806,200;2,722,200;3,858,300;2,784,900;3,876,200;3,011,000;2,067,300;1,504,100;1,323,100;1,735,300;
234;Digital Realty Trust Inc.;DLR;630,314;1,013,800;1,541,800;1,725,600;1,145,800;2,045,200;2,962,900;2,309,000;4,887,400;2,074,200;1,663,000;1,365,100;1,636,000;1,668,300;1,214,500;1,636,300;1,901,800;1,834,000;1,801,700;1,056,000;1,547,000;1,857,000;1,448,300;2,859,100;2,015,500;2,218,100;2,492,500;2,410,100;1,200,300;1,149,100;2,197,800;1,124,700;833,600;1,957,300;1,623,400;2,170,600;2,022,400;5,083,600;2,626,900;4,600,700;2,243,300;1,953,800;1,294,000;2,221,300;1,352,200;1,199,100;1,475,000;1,610,600;1,564,400;2,598,100;1,422,100;1,818,200;431,800;1,207,300;1,799,300;1,571,700;1,244,800;1,983,200;1,699,400;2,038,500;1,723,700;2,804,400;2,886,600;1,605,300;1,956,200;1,480,400;1,847,800;2,499,800;3,506,100;3,877,000;2,400,200;1,782,200;3,087,000;2,587,300;2,796,300;2,599,200;1,763,700;2,081,700;3,127,000;2,922,800;2,991,300;2,646,500;3,057,400;2,383,200;3,022,100;1,781,300;2,572,400;3,140,600;2,072,800;2,010,300;2,256,600;3,053,000;2,385,700;2,423,800;2,320,300;2,157,100;3,348,700;2,999,600;
235;ResMed Inc.;RMD;476,736;813,500;509,000;491,700;487,800;536,700;781,800;835,600;650,400;620,500;1,178,600;538,300;711,300;463,500;671,900;914,600;680,700;714,900;637,900;661,100;462,600;843,000;677,800;625,500;1,002,900;741,800;774,400;604,700;359,700;658,900;469,300;663,000;565,400;429,600;784,500;490,100;578,000;963,300;551,000;623,400;503,300;539,500;293,700;773,900;492,100;603,100;495,500;368,600;476,200;1,124,400;350,200;427,600;196,400;323,300;322,000;318,300;412,800;265,100;305,600;517,700;360,700;488,800;450,100;321,000;508,800;657,800;698,700;681,600;597,800;748,100;715,600;1,228,200;812,900;590,100;647,400;560,400;506,800;721,900;311,200;610,300;560,500;415,100;537,900;546,500;553,300;234,100;330,400;452,500;597,700;516,200;460,600;521,200;445,200;454,000;319,500;300,100;287,500;255,600;
236;Albemarle Corporation;ALB;848,583;1,202,900;1,523,600;1,068,000;1,415,700;1,166,500;1,209,300;1,329,400;1,554,400;1,129,000;1,234,100;1,849,400;1,272,900;1,740,700;1,977,000;1,266,600;1,452,500;1,181,600;1,354,300;1,262,500;1,462,200;1,931,400;896,500;1,467,700;1,618,100;1,549,000;1,734,700;2,293,400;951,000;1,285,600;1,754,800;1,871,700;678,700;1,228,600;1,381,400;1,033,700;1,271,400;2,508,600;1,955,800;1,988,600;940,800;1,243,500;1,186,400;1,412,600;1,240,400;1,775,700;1,872,000;1,178,200;1,086,100;1,604,800;1,219,000;1,662,900;1,341,900;994,300;1,239,300;1,363,100;1,266,200;1,683,400;1,486,600;3,161,100;1,628,600;1,421,500;1,473,300;1,428,100;2,023,100;871,800;1,480,500;2,240,900;1,594,800;1,276,200;2,300,800;940,600;1,000,200;1,051,200;1,103,500;991,600;1,318,400;1,067,800;1,151,200;973,900;1,327,600;1,985,700;2,691,200;3,589,500;1,412,400;1,030,000;1,031,600;1,359,600;1,118,800;1,266,500;1,524,700;1,078,000;1,014,400;1,179,200;1,160,400;1,256,300;1,485,300;1,576,200;
237;Keysight Technologies Inc;KEYS;432,563;1,106,200;576,600;892,200;875,400;708,400;1,133,600;1,148,300;1,001,500;1,116,900;1,182,400;1,051,600;1,040,500;594,000;1,008,300;1,015,400;1,099,500;1,147,400;1,508,000;953,500;668,100;904,900;1,085,600;1,264,200;701,100;792,000;687,800;978,800;433,500;517,500;462,500;509,300;562,900;859,200;709,300;887,300;944,400;1,612,100;756,100;900,400;1,154,100;780,400;1,536,800;980,400;587,100;631,000;715,900;811,700;979,100;1,789,900;919,400;1,339,200;413,600;831,300;916,200;1,268,700;1,281,500;1,072,000;958,200;782,700;897,000;1,018,300;1,268,200;720,000;1,047,100;960,500;1,561,600;796,000;1,256,100;755,800;1,039,500;823,000;908,200;928,700;908,100;1,161,700;1,105,700;812,900;629,600;707,500;736,200;1,074,800;1,151,300;926,800;905,900;792,600;769,700;726,200;679,700;1,095,700;727,200;1,204,500;1,140,100;1,095,400;1,012,200;1,016,000;694,300;675,400;
238;Baker Hughes Company Class A;BKR;2,894,057;8,385,600;6,354,500;6,083,100;5,685,600;9,233,900;7,744,300;7,350,400;5,036,400;4,552,400;5,435,200;4,927,400;5,927,600;8,024,300;7,178,200;10,386,000;5,957,200;7,127,200;5,928,300;4,520,900;5,542,700;5,251,700;6,086,300;5,574,100;6,927,200;5,748,300;10,198,800;6,551,000;3,803,700;3,719,500;4,472,300;3,801,000;5,648,400;6,317,500;5,871,400;7,202,600;6,470,200;53,992,500;6,016,000;7,634,400;8,617,500;7,562,700;8,401,700;6,371,400;8,315,700;6,495,600;7,352,600;6,461,600;5,730,800;17,524,800;4,771,800;8,331,400;2,689,300;6,649,000;5,933,300;6,854,000;10,765,700;4,121,500;5,805,600;6,400,500;6,410,000;7,138,900;6,427,100;5,342,700;8,229,200;8,421,400;7,314,500;7,866,900;10,568,600;11,389,800;8,713,700;6,770,300;9,359,800;8,108,300;9,144,600;8,048,100;11,806,700;11,755,900;17,385,500;11,519,200;8,602,900;7,281,700;7,748,100;6,162,700;7,512,900;6,546,400;7,364,700;6,639,300;6,891,000;9,193,000;8,641,200;8,438,500;7,510,200;8,066,300;9,083,400;14,415,800;13,033,000;7,187,100;
239;Discover Financial Services;DFS;975,458;2,257,000;1,942,000;1,954,400;2,278,700;2,387,100;3,374,900;3,899,100;2,206,800;2,365,100;2,438,500;3,146,100;3,578,500;2,313,300;3,631,500;4,965,200;8,727,600;4,751,000;2,442,800;1,737,200;2,006,800;2,633,800;2,203,600;2,551,200;2,212,600;2,477,800;3,209,100;2,155,700;1,381,200;1,539,200;1,234,000;915,000;936,500;1,551,100;1,946,100;2,127,000;2,193,500;4,629,400;4,212,000;1,995,400;2,485,000;1,871,000;1,526,000;1,505,700;2,118,300;1,689,300;1,448,900;1,288,500;2,080,100;3,419,300;1,193,200;2,215,800;682,600;887,000;2,194,200;1,308,800;1,670,400;1,751,000;3,426,600;1,816,400;1,538,400;2,637,100;2,538,500;1,007,500;1,185,600;1,024,300;1,468,600;1,166,400;1,915,300;1,871,900;1,269,000;1,620,500;1,620,500;1,806,300;2,660,700;2,351,300;2,397,500;1,157,400;1,358,600;2,684,000;1,767,800;1,583,200;2,223,700;1,247,000;4,948,100;2,548,300;1,282,900;798,300;1,122,300;1,705,500;1,858,000;1,579,300;1,226,700;1,248,900;1,128,700;1,456,500;1,746,800;1,401,400;
240;Arista Networks Inc.;ANET;952,269;2,154,500;2,878,000;2,299,700;2,104,800;2,084,900;4,741,200;3,750,500;1,700,800;1,774,100;2,179,000;1,618,700;2,117,200;1,918,900;1,972,600;2,138,700;1,743,000;2,487,800;2,706,200;1,999,900;1,596,800;1,481,600;1,304,300;1,811,300;2,328,500;3,707,900;4,614,100;1,693,700;838,900;1,223,800;1,086,500;701,900;995,400;1,727,700;1,182,100;1,712,300;1,682,600;3,420,800;2,546,600;2,149,400;2,704,000;1,982,400;1,917,300;2,724,200;2,815,900;2,083,500;1,318,300;2,016,700;1,642,900;2,848,300;1,110,100;1,374,600;644,900;1,521,600;1,677,500;1,260,500;1,954,600;1,867,800;1,456,000;2,421,400;3,276,900;2,874,800;3,630,700;3,084,400;3,232,700;1,894,500;3,960,000;2,062,400;3,361,200;5,267,300;3,375,100;3,220,100;5,265,000;3,874,700;3,199,100;1,377,400;2,178,600;1,560,800;2,322,200;2,356,000;2,198,400;2,118,300;3,950,100;2,902,200;1,967,400;3,106,400;1,696,900;1,699,600;1,248,300;1,584,500;1,251,800;1,469,000;2,007,000;2,118,100;1,185,200;1,315,700;2,381,900;1,480,400;
241;Dollar Tree Inc.;DLTR;405,733;1,183,200;1,194,500;1,665,700;1,248,100;4,287,700;3,402,700;1,316,600;1,662,400;2,158,200;1,404,000;1,608,800;2,508,000;3,941,700;2,924,700;2,858,000;3,257,000;1,659,500;1,501,000;1,239,200;1,592,500;1,969,600;1,897,800;2,392,800;1,846,900;1,671,000;1,542,000;2,142,400;1,055,900;856,100;1,335,900;1,318,700;1,023,100;1,657,400;2,066,700;1,967,300;2,179,700;3,587,600;2,293,100;1,808,800;2,220,400;1,516,500;2,237,600;2,305,800;1,969,400;1,603,900;2,220,900;1,809,300;3,059,300;4,295,000;3,196,700;3,804,800;1,553,200;2,751,300;7,395,500;3,449,000;1,965,500;2,616,200;2,996,100;2,294,200;1,865,500;1,732,400;2,973,200;2,096,100;1,211,600;2,822,300;1,165,900;1,467,500;2,321,400;1,562,000;1,955,800;1,770,600;2,921,900;2,074,400;2,612,100;3,177,400;2,033,300;1,822,300;1,408,400;1,723,900;3,604,100;1,769,100;1,780,800;2,198,100;1,513,400;964,000;3,123,800;1,631,300;1,240,400;2,525,500;2,259,700;2,790,300;2,232,300;1,641,800;2,726,200;3,354,500;2,318,500;1,822,900;
242;SBA Communications Corp. Class A;SBAC;328,279;547,900;619,700;660,100;503,400;639,900;825,300;527,700;603,200;851,300;974,600;430,300;659,800;797,400;1,075,900;640,400;680,600;826,100;928,200;458,600;740,800;760,600;626,400;500,200;608,400;624,800;777,900;482,500;429,200;375,900;291,300;525,100;350,300;489,200;807,500;634,200;766,900;1,252,700;556,200;481,400;894,800;572,000;490,300;474,000;573,700;602,700;510,100;757,300;586,700;1,987,700;449,100;605,700;313,900;588,000;886,900;739,100;622,300;582,400;439,700;543,600;945,600;775,500;1,265,800;505,200;884,800;858,100;543,200;597,000;925,400;1,092,100;1,142,800;1,000,800;811,300;931,900;802,700;1,065,300;909,800;1,619,500;635,300;979,100;868,600;990,600;1,444,000;1,066,500;776,300;650,600;855,600;794,700;676,100;534,100;571,100;1,038,600;603,900;705,600;537,200;584,400;684,100;453,500;
243;Kraft Heinz Company;KHC;2,557,109;4,941,600;6,002,400;6,112,600;6,517,300;6,196,100;8,767,000;6,064,400;7,437,800;6,228,200;5,215,200;5,426,000;4,438,500;5,834,700;6,536,700;8,773,800;9,779,400;20,037,600;9,789,400;5,982,500;7,034,700;8,550,500;6,925,500;9,772,700;6,421,200;6,608,600;8,199,500;5,749,000;4,344,700;3,910,500;4,724,500;5,298,200;4,947,800;6,832,300;4,822,200;5,525,100;7,268,900;10,880,200;6,140,800;7,140,700;5,797,300;4,650,800;5,887,400;6,093,600;5,307,600;5,136,000;4,985,700;4,835,600;7,710,100;8,672,900;4,773,500;6,732,600;3,595,300;5,402,500;6,365,700;5,207,700;7,592,200;5,531,200;7,042,100;5,663,100;7,884,400;8,622,500;8,742,600;5,006,500;4,825,400;4,666,000;5,799,000;5,936,500;6,467,000;5,966,500;9,104,500;8,848,400;12,208,400;10,994,100;10,129,900;8,151,200;10,239,000;7,197,200;6,906,900;6,807,200;6,234,800;10,926,000;9,355,400;9,506,600;10,133,600;11,388,100;6,786,200;5,815,700;6,307,400;7,647,800;6,707,700;8,922,600;7,118,400;7,116,200;8,853,600;7,798,600;8,006,100;5,921,500;
